ins_0,ins_1,ins_2,ins_3,ins_4,ins_5,ins_6,ins_7,ins_8,ins_9,ins_10,ins_11,ins_12,ins_13,ins_14,ins_15,ins_16,ins_17,ins_18,ins_19,ins_20,ins_21,ins_22,ins_23,ins_24,ins_25,ins_26,ins_27,ins_28,ins_29,ins_30,ins_31,ins_32,ins_33,ins_34,ins_35,ins_36,ins_37,ins_38,ins_39,ins_40,ins_41,ins_42,ins_43,ins_44,ins_45,ins_46,ins_47,ins_48,ins_49
0.008145034,0.002013007,0.000493908,0.008922881,-0.00224683,0.003826087,-0.008674102,-0.008779094,-0.010091066,-0.00222651,0.004545455,0.020874972,-0.006921676,0.007538712,-0.003958258,-0.005217067,0.008548531,0.005691329,-0.000460511,0.001506478,-0.008224006,-0.010860246,-0.002039706,0.010332002,-0.003579478,-0.008083141,0.003440367,0.009228498,-0.015,0.004809344,-0.005685619,-0.007240323,-0.034201954,0.005677786,0.004948454,-0.009176142,0.008430411,0.008628128,0.001266535,-0.007132916,0.006461233,0.000474158,-0.006225241,0.011111111,-0.007494647,-0.00140007,0.016520615,-0.01804758,0.00039968,-0.005614035
0.006776127,-0.000463607,-0.01382261,0.008212255,0.011581148,-0.002079002,0.0040625,0.001441813,0.021382397,-0.000595061,-0.003016591,-0.026974114,-0.007336757,-0.002224469,0.006141618,0.00187301,-0.019247749,-0.001997337,0.004837595,-0.001805054,0.004146101,-0.006645478,0.000136258,0.010771748,-0.009180415,0.013736903,-0.002057143,0.008778347,-0.003045685,-0.003760684,-0.014463505,0.000981767,-0.016020236,0.014114326,0.000820681,0.003825247,-0.000607995,0.005560308,-0.000702741,-0.005782373,-0.001604938,-0.007345972,-0.014806378,-0.02014652,0.005528587,-0.004206099,-0.016110797,0.008354219,0.005593288,0.009174312
-0.002329795,0.005411255,-0.01001168,-0.013471178,0.006678327,-0.010069444,0.000622471,-0.009461127,-0.015822785,0.02217922,0.036686838,0.016990834,0.002956393,-0.007498987,0.007899461,0.006917181,0.013863882,0.000333556,-0.008940853,0.008740205,-0.000589855,0.004653869,-0.020572207,0.001618778,0.008862629,-0.018144235,0.014658727,-0.033357505,0.009979633,0.012354152,-0.001023891,-0.009247583,0.013496144,-0.01322199,0.005535055,-0.021861211,0.006996198,-0.009995746,-0.008157525,0.00070497,0.008161246,0.008832657,0.011849711,-0.022741433,-0.005095883,0.003519887,0.011490951,-0.013670257,0.001721626,0.01048951
-0.003373119,-0.007381209,-0.036575088,0.017148301,0.010898752,0.006313574,0.012752722,0.010589701,0.003710116,0.017038008,-0.011674571,0.007913827,0.015106853,0.003267307,0.013893837,-0.006498329,-0.026638253,-0.011003668,0.009715475,-0.00657305,-0.000786937,-0.016213086,0.02573376,0.010909091,0.001597231,0.010760234,-0.001805869,0.019504876,-0.000403307,0.016610169,-0.023573625,-0.016122189,-0.013527795,-0.006346968,0.012844037,0.007176543,0.003322761,-0.01160043,0.001701645,0.000528355,0.005642095,-0.008991955,0.008283348,-0.007969398,-0.004582828,0.000350754,-0.010934394,0.004619908,0.005023797,-0.00449827
0.000781047,0.008210689,0,-0.002809866,0.000625,-0.002788428,0.003992629,0.00801315,-0.010103499,-0.02720504,0.00036914,0.021374046,-0.00399274,0.005292082,-0.008608573,-0.002616333,0.014778325,0.004720162,0.001832761,-0.001203008,0.003937783,-0.005591524,0.02278275,0.010125233,-0.001196013,0.001388567,-0.000904568,-0.012509198,-0.009885011,-0.017005669,0.007347796,-0.003162283,0.021641311,-0.008516678,-0.014090177,0.000407166,0.003462291,0.00912845,0.007502831,-0.006688963,0.003293085,0.022922636,0.005949008,-0.006105398,-0.010832769,0.005259467,0.00143575,-0.003344482,0.005524862,0.008689607
0.006503642,0.00983405,-0.00419874,-0.001878522,0.005153029,0.00384481,-0.004282655,-0.006114961,0.006970376,0.000441566,-0.002583026,-0.00896861,0.004737609,-0.007086455,0.013822435,0.007682218,0.007011866,0.009395973,0.002058084,-0.004516712,0.010786429,-0.001775673,-0.006894723,-0.002769718,0.001330495,0.001155535,0.006337709,0.013785395,-0.012836186,-0.006784261,0.011809656,0.000720981,0.015310403,-0.007874016,-0.000612495,0.017501018,-0.00360036,0.017014861,-0.001405086,0.010455432,-0.002188184,-0.003968254,0,0.024571613,0.003696099,0.006975933,-0.010752688,0.008808725,-0.005363684,0.006202619
0.000258465,-0.001978089,0.002283907,-0.004705144,0.002019574,-0.001740947,0.004915515,-0.007588187,-0.031891224,-0.014859497,0.019607843,-0.006679595,-0.007254262,-0.008564437,0.009613704,-0.005020454,0.017318336,0.001662234,-0.015974441,-0.003629764,0.00523865,0.011858879,-0.013751669,-0.002645153,0.007175126,-0.008310249,-0.007647323,0.009555311,-0.013415893,-0.011612022,-0.016134569,0.001873199,0.012807271,0.006493506,0.005107252,0.0034,-0.013399578,0.00995341,0.008442381,0.000701508,-0.008040936,0.004452777,0.016615038,0.021142316,0.005455537,0.00034638,-0.003333333,-0.008316008,-0.005392608,0.000342466
-0.003875969,0.004421406,0.0057844,-0.001890955,-0.002790698,0.00627834,-0.005197187,0.008886133,0.012768131,0.015531661,0.001814224,0.004989154,0.009134088,0.00925545,-0.004501385,-0.004672024,0.008073008,0.005974112,-0.01229128,0.005768063,0.00328122,0.008203926,0.00365507,0.020156478,-0.003298153,-0.007681564,0.008612874,0.006552603,-0.023430962,-0.002418798,0.005582694,-0.007047318,-0.001631654,0.008602151,-0.016463415,-0.009766793,0.001373417,-0.004613126,0.000976699,0.005608132,0.004175878,0.000466636,-0.013850416,-0.008034611,-0.003119913,-0.00034626,0.007416024,0.001677149,-0.000661201,-0.000342349
0.003372244,-0.000151791,0.036249564,-0.009788443,0.007773632,0,0.010755993,-0.009422368,0.008068583,-0.003529412,0.015936255,-0.0060436,0.006517017,-0.000407581,0.009043478,0,-0.011490251,0.02243484,0.015261799,-0.004527618,-0.003270489,-0.01453066,0.015106555,0.001689848,0,0.007975604,-0.003146067,0.010488246,-0.005569837,-0.01108417,-0.00277585,-0.006228273,-0.014708887,0.011371713,0.003306468,0.003019324,-0.00533374,-0.012007584,0.003902983,0.001219937,-0.011007828,0.007229478,0.008426966,0.001246106,0.000816438,-0.001731902,0.003897229,0.016743407,0.002778881,-0.00239726
-0.000517063,0.000151814,0.011268079,-0.004145408,-0.009102129,-0.001733102,-0.004864701,0.008478081,0.018509255,0.003541913,0.001782531,0.003474484,-0.008992806,0.002038736,-0.011375388,-0.006571536,0.008277563,0.005808325,-0.003700278,0.006973924,-0.007527504,0.009141846,0.014483125,-0.011679211,0.000132363,-0.010705143,-0.01600541,-0.013958482,0.013787161,-0.014360771,-0.003131524,0,0.010159652,-0.011946592,0.003707518,-0.004415011,0.002298146,-0.024946695,0.002915857,0,-0.000247341,0.005788377,-0.005571031,-0.005600498,-0.001903467,0.003469813,-0.001150252,0.006998765,0.004090789,0.012701682
0,-0.005768063,-0.025444869,0.009285943,0.010431263,0.002430556,-0.011610144,-0.004305926,0.013261297,-0.010294118,0.008185053,0.001731227,0.013067151,0.000203459,-0.019002789,0.000378,0.008558952,-0.010587103,0.003481894,0,0.00311163,-0.001168907,0.003667322,0.006959034,0.002249868,-0.000470478,0.009163803,-0.007622505,-0.001912452,-0.00355366,-0.002094241,0.006121557,0.011904762,0.000711238,-0.005335522,-0.004837734,-0.000458575,-0.003717472,0.00124602,-0.00278503,-0.004453241,0.018646409,0.014285714,0.011889862,-0.002043318,0.003112033,0.010220239,0.007767784,0.003679853,-0.009152542
-0.002845318,-0.006412214,-0.018088737,-0.006345178,-0.000616333,-0.001039141,-0.000618238,0.007001647,0.028114397,-0.020059435,0.006000706,0.011449557,-0.011823719,0.007933279,0.009241159,0.000944644,0.003983374,0.002918288,0.002544529,0.000903342,0.001938736,-0.007314219,-0.024272478,0.000130395,0.000924336,0.004000941,-0.007491487,-0.008778347,-0.004045135,-0.028174037,-0.003147954,0.002317833,-0.015212982,-0.010660981,0.002888385,0.003443387,0.009787429,0.003950834,0.001659292,0.001047303,0.008573559,0.003389831,0.004694836,0.013914657,-0.001911002,-0.000344709,0.0076945,-0.001217039,0.009034961,0.009921314
0.002075227,0.001690227,-0.008515815,-0.006385696,0.003546099,0.004160888,0.013918961,0.00593047,0.010608204,-0.008491281,0.019649123,0.006407518,-0.005076142,-0.005045409,-0.004226096,0.010570026,-0.003277557,-0.00937601,0.006691278,0.004211793,-0.002321981,0.00265252,0.017787883,0.001694915,0.00817942,0.006797937,-0.01715462,-0.001845018,0.025651988,0.020917431,0.005614035,0.005636653,-0.000823893,0.003591954,0.001851471,-0.000403714,0.004846282,0.029077394,0.003036996,-0.006451613,0.000369595,0.000900901,-0.014568444,0.006099421,0.007248359,-0.002068966,0.019654977,0.002437043,-0.003114456,-0.007791328
0.002329795,-0.017487345,0.011042945,-0.007390746,-0.006606238,-0.000345304,-0.013422819,-0.012197601,0.003265687,-0.013763572,-0.006882312,0.017826825,-0.000728863,0.000608519,0.007780725,-0.006910721,-0.002076843,0.003590078,0.0002292,0.002995806,-0.000969744,0.008524397,0.013009198,-0.000911102,0.002355404,-0.001396973,-0.002327205,-0.014048059,-0.00041684,0.011502516,-0.00418702,0.019258408,-0.000412286,-0.008589835,-0.002874743,0.016558966,0.003617182,-0.016995963,0.008532893,-0.001755002,-0.006896552,0.037353735,-0.00111576,0.020309185,-0.00556687,0.000691085,0.001248093,-0.013776337,0.005467326,-0.006828269
0.002066116,-0.004215457,-0.000693481,-0.014891551,0.004484998,0.000345423,0.002473717,0.01008438,0.009067659,0.024965111,0.006237006,0.003753128,0.008023341,0,-0.004035796,0.003573444,0.001040583,-0.009756098,-0.006874427,-0.002986858,0.008347894,-0.012824249,0.004150992,-0.012115685,0.011357702,0.003963628,-0.00349895,0,0.003961635,0.002842928,-0.006657323,-0.002820079,0.002680965,0.00433213,0.013591433,0.00973381,-0.001501727,0.007996542,-0.00191048,-0.003164557,0.008308532,-0.00824295,-0.010890813,-0.006238859,-0.023074823,0.002762431,-0.001800554,0.001643385,0.008803729,0.005843933
-0.009793814,0.00156789,-0.015961138,0.003286231,-0.000461894,-0.000690608,-0.005243677,0.002648737,0.031797235,-0.024659607,-0.013774105,0.018072289,-0.004341534,-0.013581999,0.013213531,0.00505997,-0.003811504,0.003284072,-0.002999539,-0.006291192,-0.007123604,0.001180986,0.017827154,-0.005406831,0.003614302,-0.000464468,-0.004213483,-0.000374953,0.015991693,-0.02799433,0.001058201,0.007352941,0.001439737,0.011502516,-0.004063389,-0.014558332,-0.002857573,-0.000428816,-0.009297238,-0.001763668,0.005534375,0.00743657,-0.01242236,-0.003886398,-0.001816911,0.003443526,0.008463993,-0.004511895,-0.00436345,-0.003759398
-0.000780843,-0.001252348,0.001763047,-0.002620373,-0.004313001,-0.001036628,-0.012713178,0.017069701,-0.012282269,0.016441756,0.01047486,0.012650479,0.005450581,0.005754213,0.024691358,0.00466157,0.011130435,-0.004909984,0.000925712,-0.005728068,-0.005235602,0.00501327,-0.00761518,0.001325908,0.001286174,-0.001394052,0.016690174,-0.011627907,-0.005110384,0.012395188,-0.002818887,-0.017546322,0.009242144,0.002132196,0.004079967,-0.012577361,0.021266968,-0.010725011,0.0019321,0.003710247,0.002813112,-0.014763352,0.017152659,0.013205282,-0.001820218,-0.001372684,-0.014997248,0.003708282,-0.003480278,0.007890223
-0.004949206,-0.002664577,0.003167899,-0.010837438,-0.00417698,-0.001037703,-0.003454774,-0.022177822,-0.01514809,0.021364261,0.010020733,0.000402982,0.008673654,-0.010216592,-0.008993721,0.002598367,-0.00378397,0.002960526,0.004624277,0.000909642,0.005653021,0.01379108,-0.012533572,0.004237288,0.008991651,-0.004885993,-0.003236994,-0.00455408,-0.027532361,-0.001440403,0.001413428,0.002286041,-0.009157509,-0.023404255,0.000203169,-0.004650222,0.00443066,0.015611448,0.001790634,0.009505369,0.013782169,-0.002864698,-0.006183249,0.006812796,-0.00266517,0,0.003911161,-0.004926108,-0.00620877,-0.002042206
0.004188482,-0.001885903,0.021754386,0.007636122,-0.006214075,0.001038781,-0.002836432,0.000204332,0.026859504,-0.007022262,0.027711256,0.008862034,-0.004299534,-0.000206441,-0.015410959,0.005183265,-0.014675414,-0.010823221,-0.008055236,-0.003938201,-0.010079473,-0.008683068,-0.007641497,0.00039557,0.00547422,-0.006079027,0.00487126,0.003431186,0.018170294,0.012261089,0.008115737,0.00085531,0.004929144,-0.01016703,-0.006093845,0.006906358,-0.005293339,0.002988898,-0.007424722,-0.00749782,-0.012391723,0.00198895,-0.001414027,-0.010885555,0.017580872,-0.00790378,-0.005983025,0.015676568,-0.002472992,-0.014665757
-0.006517205,-0.004093843,-0.002575549,0.002635914,-0.001563233,-0.003459011,-0.001580278,0.001430031,-0.023250615,-0.006620524,0.01298269,0.010980236,0.0129543,-0.005368573,0.017043478,-0.002209945,-0.011389522,-0.018236074,-0.018097448,-0.007603406,-0.002545526,-0.001751825,-0.015400679,0.003690523,-0.006963788,-0.00188191,0.003462604,0.008358663,0.009130525,-0.00320627,-0.003150158,-0.008260931,-0.001021868,-0.001467351,0.004904966,0.002017349,-0.000886918,0.009578544,-0.000277047,0.003689389,-0.003167255,-0.011910013,-0.009345794,-0.017251636,0.000276434,-0.001385521,-0.000839866,0.008529651,-0.001043841,-0.008307373
-0.005247966,0.001897233,0.019280427,0.011173184,0.004853609,0.00208261,-0.011396011,-0.004283966,-0.005264363,0.002272039,0.014788038,0.011058452,-0.010657194,-0.000622794,0.019493844,0.011997047,0.020205601,0.001013171,0,-0.003677597,0.004122497,-0.005264697,-0.011532344,-0.003020355,0.009307663,-0.017676173,-0.005981136,0.008666164,-0.000205634,0.011436741,-0.005969101,0.006031883,0.006342062,-0.002204262,0.011592434,-0.012885041,-0.009616807,-0.003584229,-0.002494111,0.001050236,0.003177319,0.003125,0.016866781,0.003631961,-0.006632583,0.002081165,0.008826002,0.001208216,0.003134796,-0.00104712
0.000263783,0.003629478,0.0087823,-0.007474813,0.011997507,-0.005195705,0.004803074,-0.004507273,-0.011274735,-0.003627021,0.00615285,0.009960938,-0.012208259,0.010594101,-0.00486414,0.002370965,-0.002605976,0.00168691,-0.017013233,-0.00399877,0.008993157,0.003234343,0.002145635,-0.012381454,-0.000757959,0.002159309,0.007868549,0.001867762,0.015220074,-0.014487633,0.004238785,0.004853676,-0.005488921,0.009572901,0.001206273,0.007342443,0.006423663,-0.006982649,-0.004722878,0.004895961,0.003289073,0.006898086,-0.017149283,0.010554885,-0.00097371,-0.003115265,-0.0173587,0.004022526,-0.002083333,-0.011180992
-0.004483122,0.000157233,0.007031642,-0.001637197,0.001539646,-0.001044568,-0.017845762,0.005762503,-0.028624622,0.005763689,0.012552301,-0.012570102,-0.005089059,-0.006577595,0.001011293,0.001637555,-0.001916043,-0.001010441,0.009615385,0.002779494,0.005619066,-0.001465416,0.004014452,0.009469192,-0.003539823,-0.002872875,0.000918485,0.005592841,0.004862237,-0.018286124,0.016531833,0.001278591,0.0053148,-0.003646973,0.018072289,-0.006074104,-0.001039038,-0.017472832,-0.000418702,-0.00226205,0.003399709,0.002430939,0.000858124,0.012235154,-0.002367029,-0.002777778,-0.01370831,-0.010016026,0.001696242,0.009893993
0.004768212,0.00078604,0.006650042,0.002295835,0.00584166,-0.001045661,0.005191434,0.006547984,0.000718735,0.005429045,0.005085823,-0.000783392,-0.017172086,0.008069522,0.009765954,-0.000908265,-0.007155323,0.004045853,0.019761905,0.001231906,-0.00327553,-0.011447021,-0.00039984,-0.002510239,-0.002156813,0.001440576,-0.00022941,-0.0063033,0.003629032,-0.002921841,-0.011418685,-0.004824064,0.038633591,-0.011713031,-0.007889546,-0.001833367,-0.007429421,0.014964216,-0.002234013,0.008719916,-0.009438529,0.009479718,-0.007430694,-0.014150943,-0.001535241,0.006267409,0.00143287,-0.009307972,-0.002214407,0.002449265
-0.005272871,0.009896324,0.003798514,-0.01341623,0.000764175,-0.005582694,0.003873467,-0.010571254,-0.00837922,0.018299085,0.016761543,0.019600157,0.013754647,0,0.014340504,-0.002545455,0.013007558,-0.006044325,0.013775391,0.010765918,0.004252851,0.005047506,-0.0112,0.001986755,0.007628735,0.002397507,0.003900872,-0.016791045,0.006227401,0.002197802,0.00280014,-0.005132592,-0.002545027,0.007407407,-0.001192843,0.006938776,-0.008682635,-0.011752137,0.002239015,0.001037344,0.001343758,0.023149159,-0.010077743,-0.004485646,0.0100643,0.003114187,-0.004006296,-0.011437908,-0.002741514,-0.001396161
-0.003710575,-0.006066262,-0.021059559,-0.012935323,-0.016646304,0.006666667,-0.002893891,-0.003492911,-0.014485756,-0.017381058,0.012130638,-0.00307574,-0.001833517,0.013957307,-0.004274207,-0.005286183,0.001735207,0.003716216,-0.017503455,-0.004260499,-0.000577478,0.01506647,0.014832794,0.007138136,0.008201893,-0.000239177,-0.000914286,-0.006072106,0.01237772,0.008406433,-0.006282723,0.00057323,-0.02060844,-0.004411765,-0.000995223,-0.001621403,0.005285412,-0.008,0.003630271,0.004835924,-0.00792973,0.001921025,-0.020360675,0.028837489,-0.000138389,0.005174198,-0.002442178,-0.000413223,0.000523629,-0.016777351
-0.006650705,-0.005790297,-0.000672269,-0.019489247,0.009939432,0.00697107,-0.009674299,-0.01257732,0.031357178,0.013491231,-0.004917025,0.01099113,0.002571639,0.003441296,0.00842001,0.001099505,-0.003291183,0.00673174,-0.005157056,-0.003361858,0.002311248,-0.004947614,0.005846399,0.01115632,-0.000125156,-0.005741627,-0.011896591,0.026345934,0.002957996,-0.014860457,0.000351247,-0.011744486,-0.009619238,-0.022156573,-0.001793186,-0.002030045,0.000450653,-0.008500436,-0.00180857,0,0.005779636,0.021090754,0.012470309,-0.016350365,-0.007750865,-0.003431709,0.009360599,0.004547334,0.000261677,0.002488446
0.000803428,0.000629624,0.023713421,-0.026387937,0.003998155,-0.004845967,0.006838163,0,-0.008313539,0.018192575,0.013897468,-0.008392142,0.000366435,-0.002622554,-0.008349705,0.001281347,0.000868961,-0.009695754,0.006126296,0.001839926,0.006341276,-0.007897046,-0.018097754,-0.008826584,0.009387908,-0.013474495,-0.009956008,-0.021205357,-0.012190326,-0.004782929,0.005617978,-0.002173913,-0.012140834,-0.000755287,0.010978044,-0.008950366,-0.003603604,-0.00747417,0.007526132,0.001375043,-0.017239271,0.01648237,-0.013196481,-0.012763431,0.001813363,0.003443526,0.002853474,-0.000823045,0.010987574,0.006737589
-0.002408349,0.00204499,0.004107114,-0.003871876,-0.001991117,-0.000695652,0.013260026,-0.005011485,0.024191617,0.006827426,-0.018580567,-0.00577034,-0.012087912,0.002224919,0.009905894,0.005850091,-0.00416739,0.004051317,-0.001639344,0.006121824,0.006110369,-0.001768868,0.036728104,0.004976427,-0.003720238,-0.01195122,-0.011459308,-0.019384265,0.001990446,-0.021072089,-0.011522346,0.018736383,-0.016591561,-0.003779289,-0.005330701,-0.007389163,-0.013411694,-0.011295681,-0.005394937,0.001544799,0.007340134,-0.005952381,-0.007726597,-0.001803969,-0.006961849,0.001715854,-0.00697112,0.003706755,-0.002199508,0.000704473
0.001072961,-0.00455259,0.015215969,-0.018021201,-0.000153468,0.004524887,0.003191829,-0.00524659,0.006080449,-0.00216419,0.000310366,-0.014509576,-0.001853912,0.004036327,-0.007846984,0.003998546,-0.012380122,0.012104909,0.012432559,-0.006084576,0.001708104,0.022740697,-0.001816766,0.001824342,-0.001742594,0.005183905,0.002365744,0.015503876,0.006555423,-0.003776435,0.016248675,-0.00071286,-0.022911893,0.008345979,0.004366812,0.00248139,0.001069192,-0.002240143,-0.002086231,-0.003084833,-0.014696801,0.007020442,-0.011680144,-0.022891566,0.007992148,-0.002740665,-0.00286533,0.002051703,0.001556017,-0.001759944
-0.00375134,-0.00331178,0.015310234,-0.001079525,0.002302379,-0.003465003,-0.01209036,-0.009915612,-0.014876801,-0.015471371,0.014582687,0.021594032,0.002971768,-0.007437186,0.002965892,0,0.006885593,-0.021262458,0.013438369,-0.003673095,0.000378931,0.004331504,-0.000780031,-0.001560874,0.004862843,-0.004911591,0.001416096,0.019465649,-0.001381488,0.007581501,0.015641293,0.008275075,-0.004476657,-0.010534236,0.021146245,0.011138614,0.001678364,-0.010327795,0.00641115,-0.001203369,-0.002632239,0.002255485,0.007272727,-0.010480888,-0.004451245,-0.006526967,-0.003448276,0.0004095,0.011004661,-0.016572638
-0.001344809,0.002531646,0.013015873,0.017651297,0.007810107,0.007301808,-0.005152979,0.021095248,-0.010618216,-0.019239242,0.009785933,0.024788624,0.023703704,-0.004860267,0.012814194,-0.000362056,-0.003506926,0.010522743,-0.013946045,0.004608295,0.001893939,-0.002875216,-0.024850377,0.010812923,0.007072838,-0.001974334,0.000471365,0.016098839,0.020355731,0.004514673,0.009240246,-0.003254563,-0.018843683,-0.019771863,0.010450939,-0.000407997,-0.014166032,-0.005444646,0.003739094,0.004991394,-0.002639186,0.018412439,0.015042118,-0.004361371,0.00167668,0.000691563,-0.008506344,0.005321326,-0.007939557,0.004302617
0.00538648,0.003945707,-0.031964901,0.010265487,-0.01701869,-0.004832585,0.014244092,-0.003338898,0.018125447,-0.016022761,0.015142338,-0.017626102,-0.009768452,0.000610501,0.01459854,0.002354219,0.001935597,0.002687269,-0.013215859,0.002140673,0.002646503,0.005767013,-0.00760507,0.011341668,0.00579103,-0.016567755,-0.017667845,0.006263817,-0.017625412,0.013857678,0.014920312,-0.001135718,-0.022479267,-0.005430566,0.003256081,0.006326531,-0.007725587,0.013458029,0.001379691,0.007706799,0.006300403,0.001004419,-0.023414345,0.024405507,-0.001673874,0.000691085,-0.004944016,0,0.005421453,-0.005712246
0.001071524,0.004401824,-0.020233085,0.001401542,0.013757922,-0.009365245,0.001915097,0.005025126,0.023658937,-0.001826206,0.005369928,0.020232869,0.01242236,0.002440513,-0.006714628,-0.003794038,-0.016859852,-0.001340034,-0.000469925,0.000610314,-0.000565611,0,-0.000268889,0.000509749,-0.005267671,-0.005783254,0.001678657,0.030025632,-0.007097792,0.004432952,0.017039759,-0.009096077,-0.000223264,-0.000780031,-0.010309278,0.002839181,-0.015104329,0.024758046,0.00275558,0.002549286,-0.002253944,-0.009432069,-0.010015175,-0.003054368,-0.004890317,-0.003798343,0.014613474,-0.009771987,0,-0.004308797
-0.008563018,0.000782595,0.002973732,0.002449265,-0.010216529,-0.004201681,-0.012424339,-0.006666667,-0.000686499,-0.005488642,0.016320475,-0.006735267,-0.019126669,0.004869142,-0.012071463,0.006710192,-0.000893176,0.008721905,0.001175364,0.007319305,-0.003772873,-0.002293578,-0.018154922,-0.000254745,0.006157635,0.000252908,-0.008139813,-0.001777462,0.001191422,-0.001103347,0.002299606,0.003872633,-0.008039303,0.018735363,-0.011959877,-0.00364004,0.001264822,0.005710521,-0.008656224,-0.002373284,-0.00376506,0.013573744,-0.006437768,-0.006433824,0.00042123,0.007279029,0.006913438,-0.019736842,0.003338041,-0.007212405
-0.005398111,-0.000312793,-0.021248559,0.009773124,0.001386535,-0.005977496,-0.003870968,-0.003565436,0.020838104,0,-0.008467153,-0.023544924,-0.014348786,-0.004239855,-0.014499837,0.005224284,0.005006258,-0.013967409,0.011974642,-0.004238571,0.002082939,-0.013505747,0.009039858,-0.003567333,-0.0124847,0.011883692,0.00482742,-0.015669516,0.005751686,0.030191458,-0.021632252,0.003857694,0.00765421,-0.005363985,0.01190941,0.001623706,-0.008684668,-0.016379122,0.002633403,0.009515718,0.004031242,0.015590646,-0.00092564,0.012950971,-0.009684211,0.002064694,0.017307967,-0.003775168,0.00268714,0.013439884
0.002985075,-0.004380476,0.016492763,-0.011406844,0.001230769,0.000707464,0.015544041,-0.002736266,0.014580529,-0.006285451,-0.00147232,0.017554012,-0.010078387,0.001216545,-0.002975698,0.000896057,-0.001779043,-0.019561551,0.01136891,-0.008209182,-0.008503401,0.002912904,0.00285055,-0.008310958,-0.00173525,-0.016741629,0.009848667,0.015918958,-0.003352396,0.009292352,0.002680067,-0.005408483,0.038873995,-0.009244992,-0.002701138,0.027760892,-0.00398216,-0.019316163,-0.004008847,0.002693149,-0.002007528,-0.011415076,-0.01297097,0.009436834,-0.005668934,-0.004464286,-0.007030371,0.007578947,0.007401736,-0.010035842
-0.004329004,-0.008799497,0.009437086,0.007692308,-0.000921942,0.0077766,0.026466837,0.009708738,0.003316383,0.008330762,0.01356532,-0.015165877,-0.009426848,0.001012556,0.017741668,-0.004655327,0.005168419,0.003439972,0.013994035,0.001839362,0.005145798,0.018297996,-0.013264754,0.007349149,0.004842314,0.011435832,0.00356803,-0.016025641,-0.003165809,0.023016997,0.002338791,0.001860332,0.002795699,0.010108865,-0.00561037,-0.01340694,0.003678234,0.028978945,0.004580153,0.001678697,0.00477747,-0.001194505,0.000938673,-0.006936068,0.007126568,0.00103484,-0.014868309,-0.00835771,-0.010007601,0.020999276
0.002717391,0.000634115,0.0086928,0.00832755,0.00522916,-0.00596282,0.01926064,0.012750836,0.003746144,0.013310894,0.023567064,0.014629451,0.00647126,0.00384382,0.005865103,-0.003777658,0.012056738,0.004456634,0.000226244,-0.009179927,0.000948047,0.004563605,-0.003978052,-0.000895943,-0.007043124,0.005527638,0.014458402,0.005428882,0.004366812,0.012461059,-0.001666667,0.013283817,0.019944242,-0.016166282,-0.010311284,-0.00019984,-0.001434034,0.003960396,-0.001796076,-0.002011061,0.003878879,0.003587801,0.008440138,0.013665351,0.003962638,0.006202619,0.003162283,0.005478298,0.006269994,0.009219858
0.007588076,-0.010614702,0.004390244,-0.022711631,-0.004283966,0.005292872,0.000914355,-0.001031992,-0.026125137,-0.004529669,0.00113701,-0.006829824,-0.002269289,0.005642886,-0.011175899,0.005236547,-0.000350385,-0.016040956,0.019226419,-0.00123533,0.003409737,0.006246451,-0.010329156,0.002690238,-0.004728721,0.010744628,0.017990654,0.006839453,0.01798419,0.008205128,0.01836394,0.0114181,-0.002102607,-0.004694836,0.002948693,-0.009594243,0.004148715,0.017970633,0.005259516,0.002518892,0.012962732,-0.003177756,0.014879107,0.005392451,0.002537356,-0.003082192,-0.004728471,0.005867561,-0.003306205,0.004919185
0.001075847,0.008967174,0.008256435,0.000704225,-0.000307314,-0.005616006,-0.009439708,-0.00661157,-0.017808837,-0.017594418,-0.003691085,0.012798472,0.010235027,-0.006613226,-0.013104013,-0.004311119,0.012092534,0.007977801,0.005548158,-0.000309215,0.000377572,0.004514673,0.019621486,-0.005366041,0.004501125,0,-0.005508377,-0.011798355,0.005629975,-0.013903018,0.007213115,0.004181185,0.000632111,-0.018081761,0.005096041,-0.016952573,0.010964564,-0.002798708,0.001927578,0.013232831,0.006644518,-0.010759115,-0.003970678,-0.027115614,-0.014623172,0.001030574,-0.005614742,-0.004166667,-0.004465425,0.005944056
0.000268673,0.00063482,-0.003050739,0.012667136,0.001537043,-0.004588775,-0.000614817,0.010815308,-0.001836126,0.007874016,0.000854944,-0.030554508,-0.010131332,-0.006253783,-0.021410788,-0.00396897,0.006926407,-0.002064694,0.001986316,0.006186205,0.003774297,0.001685393,0.005049816,-0.002569043,-0.001991536,-0.004697157,-0.015924302,0.00397974,0.012934363,0.010660248,0.023763021,-0.008049965,0.011791956,-0.007205765,0.005460218,0.006364196,0.003615215,0.000215889,-0.002061289,0.006447347,-0.003422564,-0.010876133,-0.021772462,-0.003675345,-0.010273973,0.003088538,0.012016795,-0.009623431,0.002819428,0.00243309
