,Inst_0,Inst_1,Inst_2,Inst_3,Inst_4,Inst_5,Inst_6,Inst_7,Inst_8,Inst_9,Inst_10,Inst_11,Inst_12,Inst_13,Inst_14,Inst_15,Inst_16,Inst_17,Inst_18,Inst_19,Inst_20,Inst_21,Inst_22,Inst_23,Inst_24,Inst_25,Inst_26,Inst_27,Inst_28,Inst_29,Inst_30,Inst_31,Inst_32,Inst_33,Inst_34,Inst_35,Inst_36,Inst_37,Inst_38,Inst_39,Inst_40,Inst_41,Inst_42,Inst_43,Inst_44,Inst_45,Inst_46,Inst_47,Inst_48,Inst_49
Inst_28,0.006951767245984159,0.02859310456968801,0.06484581737307252,0.027981244595802524,0.021297488951826416,0.07039159366029347,-0.0691399572448471,0.03806118038929409,-0.03142229637878671,-0.06023454107575664,0.02585683426806317,0.034946936926966474,-0.016701841005127862,-0.04476930099902696,0.0040575010573760005,0.029509489115786235,-0.0008077301821860968,-0.009346138494585255,0.010324619946574576,0.09893362776683544,0.013585380323849892,0.001110250958276577,0.07077921806988326,0.006172324035371649,0.010105806551366683,0.003196069085330814,-0.017887802283492033,-0.016283314940609975,,0.02952064979049873,0.021501969707063636,0.05964087737885658,0.023583054665443994,-0.013479999666693155,0.033619388730763096,-0.015216335826087791,-0.01296017727572346,0.013936374163719761,-0.002277062780083767,0.001135656257322792,0.001447377243028065,0.0009488843591753203,0.0229621944203604,-0.03525957027996917,0.011549412006659472,0.009186588356742412,-0.06477311338966465,0.07630349223543562,0.05247663515762017,0.049409866405631
Inst_29,0.04026244670194973,0.012700856476527739,-0.016035501126412114,-0.007924976693543462,-0.012986196148735365,0.03808325082909255,-0.02450481205862011,0.0032434092997040143,-0.06767026145087941,-0.027327067647574158,-0.05042896606578653,0.012826886504239557,0.024612442342069336,-0.039259028529891334,-0.027292523459403438,-0.012037267567511722,0.03496607564708002,0.041185321351772594,0.04308058460522829,0.06065504472753023,0.010197242995133247,0.0004157490328173855,-0.008576403218139683,-0.0010371497414622386,-0.031729029779129,-0.05302315278408095,0.030957362055990457,-0.05143641533360913,0.02952064979049873,,-0.008559852767517891,0.030127964211019355,0.06728629099027167,-0.0541726628296608,-0.018870662802088618,0.06711036956752303,0.06687403591505105,-0.007785110710810391,0.07873061339797734,0.028811133845073462,0.00020006916413704896,-0.03874693419586225,-0.0271645113878472,-0.01743672160175684,-0.026233736291042087,0.014048417346406805,-0.027758909351531386,0.019428072867577865,0.03240882739511445,0.01691944700015336
Inst_30,-0.057252360290657195,0.028999810782626506,0.013351581711591598,-0.0664844550599295,0.0011912273371612824,0.022870613536760637,-0.024373744163443064,-0.027145503945669266,-0.03979275935867563,0.09601834571314763,0.015587858850975267,0.012009960759693145,0.0320808313722526,-0.049164453928589064,-0.04643256761936322,-0.01205122410979225,0.033250456864050267,0.012042274031974592,-0.027755711223426214,0.03258362910695144,0.035619405145878656,0.04677252689348575,-0.014865601494320955,0.08550557088153837,-0.018826555249861675,-0.003606978633694691,-0.0018986371894870507,0.03881799986789665,0.021501969707063636,-0.00855985276751789,,0.03876231224620108,0.02035698541515276,0.0008661510153024688,0.018597825805632465,0.010949179043118637,0.007453679996762207,0.04990774367869482,-0.005286689438407833,0.050529184459616815,-0.015573645753464137,-0.021251471583662782,0.04416479487506413,0.024138839238266055,0.009912473071164506,0.005460118821614683,-0.03750630901112659,0.0008075894642395866,-0.02862874108471849,-0.00848072581103889
Inst_31,0.04025724928035037,0.023609184718387546,0.001669916771432268,-0.009405631053071167,-0.06205837344339552,0.024339897901982963,-0.03760020948957905,-1.784380702300218e-05,-0.04484932284446396,-0.02323759517562359,0.008300301875732208,-0.05369159334597066,0.059637987283726414,0.01725422743766035,-0.0497622532982798,0.0662527697555378,-0.007339554356191014,0.019149755274245638,-0.02151263369246371,0.02559125552381935,0.04049886913435199,0.06717293954742848,-0.03769655302535299,0.010280262972038726,-0.004795087118095088,0.03806356761809358,-0.0015680786460984244,0.003163666983420621,0.05964087737885658,0.030127964211019355,0.03876231224620108,,0.029560927651817146,0.03499301703602252,0.006864795207842614,0.04396749710260363,0.016880684393319474,0.012741559030145429,0.0067977815081547415,-0.00647812827132346,0.007028553741308079,0.1170531501957106,0.05905898505261365,-0.015087989893186816,0.05798731512836636,-0.03149111813229432,0.07818211287828551,-0.01683369920411867,-0.06730546839265009,-0.06180044986628417
Inst_32,0.019578287846426144,0.0367926026124613,-0.018699108517681407,0.03351605735163504,0.020152227054247452,0.003950614339866362,-0.05952023762190592,0.04093823113255194,0.023379536025163152,0.00527430108767275,-0.0092660158584943,0.03824188194234057,-0.02460853971263984,-0.03201114881982041,-0.03658703724545777,0.006911130578956931,0.049936934002587224,0.00017596137834007946,0.02521480680264008,-0.0027232323010520565,-0.03778775634442613,0.025011715177896302,0.001950495291591245,0.06694778473471738,0.010670328723305653,0.012262219760878754,0.025350928678295016,0.013085557547799978,0.023583054665443994,0.06728629099027167,0.02035698541515276,0.029560927651817146,,-0.06489747857307371,0.018948448145400223,0.03271475562203132,-0.019064853276522797,-0.016902015829061652,0.0484824578654002,0.004403259744627107,-0.0007879064388878966,-0.04221216127519986,0.0341344488248473,0.07535724392968614,0.026816163563230997,0.06409108548045099,-0.06500823172946522,0.07117412125623256,-0.06601188701384396,0.034765510219463634
Inst_33,0.029662913906202643,0.0566958555295939,-0.012809969209642013,-0.09316596069267764,-0.05371909231916363,0.02302960937639727,-0.039550649499318906,0.007251495163341391,0.0206308377681726,0.026149252897823726,0.026890182561683275,-0.055181371724856244,0.022000490942703517,-0.0068878283958574964,-0.006919796940902299,-0.014826371999090286,-0.03432111315432202,0.030494668227222275,0.006115151399607411,-0.012959427354660357,-0.02445756541180947,-0.023915432945618476,0.03463925500178063,0.027724283001515238,-0.05439514269967415,0.026133937482674216,-0.03393860918486162,0.009667450323017473,-0.013479999666693155,-0.0541726628296608,0.0008661510153024687,0.03499301703602252,-0.06489747857307371,,-0.014299808893119253,-0.04084796221858366,0.015310831551599595,-0.003717924966488116,-0.009535256950935551,0.051041058709767446,-0.03699744189130855,0.06253429989564771,0.004178914255851888,0.037559319481302575,0.04827458055286027,-0.02663326875477375,-0.029093182843556352,-0.04771817885641116,0.04108669929849883,0.0067075524090672075
Inst_34,-0.039897550840086296,-0.05642237345398561,0.06324784564404078,0.04946959149165614,-0.03259512990499533,0.0036646275770874674,-0.014723765064950904,0.026439572037015087,-0.01554792304565964,0.02886081899062395,0.04685132600172573,0.022653041956215016,0.004673544048588083,0.0035510197689845183,-0.06524094147682474,0.009279707032724712,0.02308468937667298,-0.02683972974626842,-0.05755448836720626,-0.020141530482369045,0.025027361530710317,-0.05366175926201665,-0.04497829738133895,0.03931742298979652,0.02935245336327196,0.0013487165434191207,-0.008183685100019133,0.007368334039464345,0.033619388730763096,-0.018870662802088618,0.018597825805632465,0.006864795207842614,0.018948448145400226,-0.014299808893119253,,-0.043302814502883806,0.05806153073666854,-0.07596304518492694,0.0563280069861568,0.041472609022224,0.007899607312395236,0.015366365366868083,0.05621465697633205,0.0591653027485438,0.013784308849924926,-0.0025403079265145585,-0.027413413029855425,-0.033934127949150496,0.038131924314668754,0.03236614854254327
Inst_35,0.01589341338411906,0.026371733906071216,-0.03534820822802985,0.003474153249932728,0.020560485817154757,0.02979896563497154,0.017424793648270265,0.03953834703748251,-0.008456053583324286,-0.04896707387522735,-0.012652939369827988,0.017292114590794317,-0.03453934602046587,0.004629938836965656,0.010896705267021946,-0.03994732752299282,-0.016597943109540575,-0.0015990771928615633,0.04233756241974767,0.03676638702825123,0.02522073857739563,0.024890064254684034,0.014614511592663396,-0.010331738559099916,0.03620867763168379,-0.022425698717258497,-0.04600966634362924,0.037381197082693204,-0.015216335826087791,0.06711036956752303,0.010949179043118637,0.04396749710260363,0.03271475562203132,-0.04084796221858366,-0.0433028145028838,,0.021329855270366082,0.006960129558436992,0.03188218475371014,0.07501808986406092,0.007699888170211368,0.051180043916570224,-0.0440991684275949,-0.031528507583436255,0.04746873925515775,0.013609406535660581,0.07207356631637302,0.05703044402090854,0.0031824842342428944,-0.021605781793948946
Inst_36,0.05798404148695686,0.026107338353353222,0.06008387743708442,7.524425185984541e-05,-0.03768642741004026,0.0609832216060142,-0.060597966387024166,0.02987796199798834,-0.10219120916805229,0.0427618062575704,-0.04429266226226298,0.07519440930969468,-0.08972649395982149,-0.05825347766906909,-0.026988817583849783,-0.0436289987160454,0.005643868581769272,0.010527075711496662,0.015316862106699502,0.024877225808149342,-0.012219803901723636,0.02577185244994609,-0.03765234641147895,0.10839963428100512,0.006368445431872429,0.05278147886522151,0.017212385377960812,-0.0644906107685285,-0.01296017727572346,0.06687403591505105,0.007453679996762207,0.016880684393319474,-0.019064853276522797,0.015310831551599595,0.058061530736668546,0.021329855270366082,,0.023692077168173387,0.010724649126696498,-0.024762362548754004,0.06711136492624287,0.004109613902782084,-0.013973437813269578,-0.002366288136909021,-0.0074540843023625,0.005143399940697275,0.0022653452572821814,-0.008346632435064732,0.0379182717748557,0.044545545668495126
Inst_37,0.04899038435721998,0.02459367506211532,0.033281357941915175,0.03136834255012134,0.00697416044874348,0.06435814140024325,0.009839392895235595,-0.049163242792808606,0.01962130083633647,0.019300736865751688,0.007621973204245562,-0.024299362349427037,0.04685219055545476,0.06645975386692402,0.059052199903203824,-0.041422776569191376,-0.04991988844763657,0.03718028303408785,-0.065696555273444,-0.028241569036869474,0.021960214324735928,-0.043064806148594495,0.012500408834237375,0.03361623021535503,-0.04012250423763294,0.012969891294747567,-0.027292480762443987,0.047502280581347846,0.01393637416371976,-0.00778511071081039,0.04990774367869482,0.012741559030145427,-0.016902015829061652,-0.0037179249664881157,-0.07596304518492694,0.006960129558436993,0.023692077168173387,,0.05238519403498077,-0.021599250919592052,0.004870350838059628,-0.02528794460773791,-0.027330893976709725,-0.04179849292172785,0.004734391315153932,7.524778258988271e-06,0.034403021553499676,0.0034614852638914523,0.0055096719732504705,-0.004482038953114972
Inst_38,0.01881801225366701,0.04325207745365512,0.02830246081441423,0.059498217778319616,0.0378356536632144,0.03933042807654663,0.02589630364142124,0.11477600824910261,0.042201510375670485,0.0309817068620252,-0.020749341086994777,0.016685678892779034,0.03346424622526148,0.10743130819158417,-0.02427104767359462,0.017587705892383083,0.02998918439731851,0.033899656685300886,0.12795814962711174,0.028450041374196527,0.07157343475936977,0.007105446659395034,0.037203491780627866,0.05747909244331042,0.03121367642396677,0.070767662001242,-0.015203849608692288,-0.04928806916705479,-0.002277062780083767,0.07873061339797734,-0.005286689438407833,0.0067977815081547415,0.0484824578654002,-0.009535256950935551,0.0563280069861568,0.03188218475371014,0.010724649126696496,0.052385194034980764,,0.10802805870982708,-0.01886829190530648,0.08891748373382147,0.04081985875362983,-0.012111738658477571,0.09669317341252284,0.02820793664609745,0.08711841185549794,0.06967735651869597,0.06383835225036827,0.02960127010068145
Inst_39,0.04874729065681539,0.04110088212751427,-0.027603489577808043,0.021138634736678947,-0.043907680960640044,-0.016308433505622288,0.0028876520352649412,0.05596768958901786,0.0124173714996465,0.0931721619658013,0.048739513214584314,-0.03470771210050586,0.033352620849622136,0.024075652949464753,0.021571510730949935,0.017225264374323163,0.0459766040720244,-0.04824528308689651,-0.03928260068976059,0.061320626891533524,0.004323286062190013,0.03349587327104467,0.05891752446722454,0.016643458413844577,0.006984524625127428,0.02841407792501376,0.01832678501733123,-0.02747639442458995,0.001135656257322792,0.02881113384507346,0.05052918445961681,-0.006478128271323459,0.004403259744627108,0.05104105870976745,0.041472609022224,0.07501808986406092,-0.024762362548754007,-0.021599250919592052,0.10802805870982707,,0.007999613338780168,-0.003187934094259446,0.009645205702821045,-0.028126600944362003,0.05344071719722266,-0.0319762181037209,0.003944640580576656,0.008817262058547803,-0.03393672174603785,0.048302587273615104
Inst_40,-0.010091450334212621,-0.06291655961005635,-0.031389400804633934,-0.033486364713796665,-0.009026245234572653,-0.03388522791925061,0.05077554610023793,0.030638441119799208,0.012962330703133719,-0.008503546712966789,0.005868874754390642,0.052000853356120355,0.019364668617895823,-0.00942963129441085,0.01335528628508703,0.03379278767090425,0.061286228253979405,-0.08334089890332923,0.019959651853275407,-0.0021939041359489825,0.0939526384770208,-0.021366300127634803,0.0024913382204196054,-0.033489280298268004,-0.09307299623639433,0.057789864104793066,0.012827637124487904,-0.06358939609919409,0.001447377243028065,0.00020006916413704896,-0.015573645753464135,0.007028553741308079,-0.0007879064388878966,-0.03699744189130855,0.007899607312395236,0.007699888170211368,0.06711136492624288,0.004870350838059628,-0.01886829190530648,0.007999613338780168,,-0.017787146170064553,-0.014665051324257616,0.03639211543627875,-0.018894315715622074,-0.03063775858235593,-0.048025555307009235,-0.011039703984350733,-0.01782247967950681,0.022394004688758518
Inst_41,-0.0031734300700385245,-0.02643886451432327,0.015339524097290813,-0.03508833368934422,-0.0011503318088728308,0.04380951760395369,0.016247240316638517,0.010813706900014689,0.05558701104987033,-0.0015509179310741028,0.05053490094641097,0.07625136376600511,0.021727855026347,0.003705277489562606,-0.06906908542181443,0.010434177509594116,0.03436829055124749,-0.014098737517011038,-0.011473640288467033,0.02622987274562843,0.08451231329343485,0.029316756937442297,0.058816097531581395,0.013452528830887657,0.03605766968009665,-0.033503482685595005,0.0031315506309942177,0.008300631332000104,0.0009488843591753203,-0.03874693419586225,-0.021251471583662786,0.1170531501957106,-0.042212161275199854,0.06253429989564772,0.015366365366868083,0.05118004391657023,0.004109613902782084,-0.02528794460773791,0.08891748373382147,-0.003187934094259446,-0.017787146170064553,,-0.016696878844222093,-0.007368889515116593,-0.005739044789862024,0.04520226528605977,0.05514173786200146,0.0041143596541096394,0.009818641863175343,0.029478259156730177
Inst_42,-0.01923769240503041,-0.01685736842821081,-0.01382813447197727,0.00956513744769875,0.008133889495049054,0.07750227599670141,-0.02501215854473003,-0.02022965660671271,-0.04505634096721961,0.062301475858496415,-0.001415438895043661,-0.04567677019205182,0.016307935033830885,-0.0066352743258140615,0.05299614104210774,-0.019050854195742817,0.010223157571649351,-0.06514921708721948,-0.07643227479037483,-0.03253533124643371,-0.025499901082534825,0.04157666469530662,-0.023352013828455406,-0.022395918898762947,-0.011980482523157218,0.016299268333092976,-0.040688699699630036,0.02118642885373669,0.0229621944203604,-0.027164511387847198,0.04416479487506413,0.05905898505261365,0.0341344488248473,0.004178914255851888,0.056214656976332045,-0.044099168427594905,-0.013973437813269578,-0.027330893976709725,0.040819858753629826,0.009645205702821045,-0.014665051324257617,-0.016696878844222093,,0.029353968743236928,0.016959189981875903,-0.05811599502302194,0.014799818186034106,0.018134846197380802,-0.08311803003817025,0.004945786351646104
Inst_43,0.0027163069026615353,0.025063362991117426,-0.001254570380835448,-0.01122765970662798,-0.07226729916282469,-0.007285036620785517,0.05072358954469771,-0.03388516103743344,-0.01998739975119649,-0.03534341399549428,-0.023394706401005407,0.003773840258694237,-0.05132389928900051,-0.005081263472077722,-0.0035609701431603396,-0.009631829078760321,0.03617286731614757,-0.004393336554720334,-0.0707406852225242,-0.009715759652609809,-0.023689855217701186,-0.024732127255038452,-0.00324018068065152,0.01513688746473538,0.006847938223715009,-0.013060475687859696,0.027515959616463612,0.02952362298520093,-0.03525957027996918,-0.01743672160175684,0.024138839238266055,-0.015087989893186816,0.07535724392968614,0.037559319481302575,0.059165302748543806,-0.031528507583436255,-0.002366288136909021,-0.04179849292172785,-0.01211173865847757,-0.028126600944362007,0.03639211543627875,-0.007368889515116592,0.029353968743236928,,0.0361078784113797,-0.014420295045059726,-0.051688164832127764,0.00986881106550586,-0.02314094042798205,-0.03541178095711305
Inst_44,0.023076032297796655,0.03144117544038641,-0.015958085334311374,-0.03761360917698215,-0.024639244206471476,-0.03253834154794188,0.04818639317790263,0.0313671046864076,0.05012471117570904,0.0751369888140767,-0.01192053885085369,-0.031130216218477405,0.04712960411380856,0.038825618837797636,0.037656237912878796,0.055093088914803766,-0.026412177826629253,0.034569659551370875,0.08007991345016693,0.04608092049663995,0.07575527555675547,0.09604502380359323,-0.03466645334125226,0.03965268799767914,-0.06158567349153715,-0.025949844160914164,0.031313134299780124,0.015031065460052409,0.011549412006659474,-0.026233736291042083,0.009912473071164506,0.05798731512836635,0.026816163563230997,0.04827458055286027,0.013784308849924928,0.04746873925515775,-0.0074540843023625,0.004734391315153932,0.09669317341252286,0.053440717197222654,-0.018894315715622074,-0.005739044789862024,0.016959189981875903,0.0361078784113797,,-0.025523205680287566,0.033735738445685885,0.07015473750445549,0.0006416679515968537,-0.028228621974296063
Inst_45,-0.029733498050645103,0.031926873924744414,-0.019255517581951494,0.0027749565405568504,-0.06781539667519598,-0.029053952358712297,0.050778909327792277,0.0025717708798779068,0.028403182206100296,-0.022936585584511674,0.016535023354965872,-0.0007463341817084605,-0.02288455860321073,-0.018568308827557622,-0.01258893198292626,-0.06378332511495839,0.0033288067087777614,0.0658927028010371,-0.01583300823894868,0.02715513606838566,-0.005945998325361752,0.013258244103975627,-0.00988009298740977,0.07168858785988615,-0.04043349879228572,-0.06514627350836633,-0.0373878178568081,-0.02324773721793742,0.009186588356742414,0.014048417346406803,0.005460118821614683,-0.03149111813229432,0.06409108548045099,-0.026633268754773752,-0.0025403079265145585,0.013609406535660581,0.005143399940697275,7.524778258988271e-06,0.02820793664609745,-0.0319762181037209,-0.03063775858235593,0.04520226528605977,-0.058115995023021935,-0.014420295045059728,-0.025523205680287566,,0.04708175941760584,-0.07321874502455646,0.05914233595854866,0.08221027837186523
Inst_46,-0.045837209935739795,0.020594240931804904,0.003497505569969401,0.016025037955066976,-0.07566090842359696,0.03513808632244029,0.008563090482027387,0.029413565410389315,0.021840075516635853,-0.029382007505747102,-0.01786141296866807,-0.0024010699695871827,0.008848458150564734,0.028354884573791556,-0.002364593914756545,0.04053554249964963,0.001739965510639124,0.022510872939047476,0.00674969149153405,0.06837065920143477,-0.01054304682113178,0.039580150470936375,-0.016406010859575375,-0.004478870923751068,0.02887699964955606,-0.0015919639813332628,0.024328213390921814,-0.009151063448568112,-0.06477311338966465,-0.027758909351531386,-0.03750630901112659,0.07818211287828551,-0.06500823172946521,-0.029093182843556352,-0.027413413029855425,0.07207356631637302,0.0022653452572821814,0.034403021553499676,0.08711841185549794,0.003944640580576656,-0.048025555307009235,0.05514173786200146,0.014799818186034106,-0.051688164832127764,0.033735738445685885,0.04708175941760584,,-0.033788176478274014,0.017428923436059417,0.012302550623211502
Inst_47,0.059642592778231786,0.03608338728739937,-0.0001500470742982798,0.013160906197556237,0.026336170262099813,-0.010603503229731446,0.019760217549386457,0.05135096001563759,0.039687974338275915,0.0623614226274919,-0.0075681691561404855,0.013680682349559938,-0.006827589388147405,0.04830310825064461,-0.0061276767912677825,0.03894394414364804,-0.000797953800463829,-0.016890511904943516,-0.02415232914147066,0.0048789028709274596,-0.007269698751646049,0.09541565192845018,0.016665544772760638,0.01593685156418616,-0.010410609093978111,0.0019520361557045108,0.05858408232428383,0.018975688441816997,0.07630349223543562,0.01942807286757787,0.0008075894642395867,-0.01683369920411867,0.07117412125623256,-0.04771817885641116,-0.033934127949150496,0.05703044402090854,-0.008346632435064732,0.003461485263891452,0.06967735651869597,0.008817262058547803,-0.01103970398435073,0.0041143596541096394,0.018134846197380806,0.00986881106550586,0.07015473750445549,-0.07321874502455646,-0.033788176478274014,,0.0494240221264183,-0.027921007638279476
Inst_48,-0.03152661529014856,-0.046181716532708424,0.0712972797374971,0.06587934167546744,-0.016828318551059,-0.0294055178584731,0.02145374138275107,0.0029504417068075793,0.07498322367632657,-0.035373799254112846,-0.046903605393061605,-0.0048933173297195,-0.0234382918036582,-0.023425620954927538,0.001063568014964371,0.03856648115533856,0.02659857406880941,-0.024898923618031126,-0.001351447911589065,0.013044284780872441,0.04640184863310797,-0.010581544317707118,0.05240398198250719,0.02060001973801526,-0.016551265269115795,-0.04734355666353815,0.008767688008303567,-0.015184149056068505,0.05247663515762017,0.03240882739511445,-0.02862874108471849,-0.0673054683926501,-0.06601188701384396,0.04108669929849883,0.038131924314668754,0.003182484234242895,0.0379182717748557,0.0055096719732504705,0.06383835225036828,-0.03393672174603785,-0.01782247967950681,0.009818641863175343,-0.08311803003817025,-0.02314094042798205,0.0006416679515968538,0.05914233595854866,0.017428923436059417,0.0494240221264183,,-0.04320520311794828
Inst_49,-0.01751419086059269,0.023772474408864125,0.06910126844107527,-0.03148904740737355,0.017782100182772615,0.07209147987310233,0.04450463014106084,0.09281959147676323,-0.023479813685891245,0.09214808070973816,-0.04874663407589887,-0.018139160009146043,0.031213394639325057,0.013695871892285792,0.006948768567946415,-0.004656060553235115,0.03320557643577764,0.025400784142839992,0.022270181152773946,-0.004373636532087003,0.04301323956771596,0.032862890345904,-0.008374550255817284,0.042117478171230946,-0.013555383541456498,-0.03352872547294947,0.01476440327334561,-0.07367845641057702,0.049409866405631,0.01691944700015336,-0.008480725811038892,-0.06180044986628417,0.034765510219463634,0.006707552409067208,0.03236614854254327,-0.021605781793948946,0.04454554566849512,-0.004482038953114972,0.029601270100681455,0.048302587273615104,0.022394004688758514,0.02947825915673018,0.004945786351646104,-0.03541178095711306,-0.028228621974296063,0.08221027837186524,0.0123025506232115,-0.027921007638279476,-0.04320520311794828,
