,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49
Reg_27,-0.004268011325340649,0.0043920868585897496,-0.0005465812728237071,0.008616810754867754,-0.0024229270074986576,0.003981408427040755,0.0020834282242395076,0.007852565290744433,-0.004768525910185853,0.02344863165516089,-0.0005901055789465652,0.0023364604069244918,0.0011150830206523381,0.006280006364416864,0.011036074892639787,0.0057159161300506306,0.0035308035144898074,-0.002258785325455698,0.0113682611003015,0.0008661345937228574,-0.00327621779077763,0.011168991962640065,-0.00018463844050327252,0.008402361189786189,-0.00593299849036601,0.0016008340113256006,-0.007352653467079582,,-0.018801025491830995,-0.00648574592685465,0.0029992662560024003,0.03101781075913367,0.0004860277918558626,0.0025608966350709147,0.0062514201001624276,-0.0012143625682639882,-0.006160647688431891,-0.004460358623872395,0.006089358420328787,0.005008568028564349,-0.009903444540205456,0.0074483458890890015,-0.011041481472008702,0.0030708490908468457,0.013369070676594926,-0.0015009113564146792,-0.006506906217098579,-0.0013720266448997347,0.00047064206088574855,-0.000979295838892104
Reg_28,0.0012265273654349198,-0.0020793996830602533,0.004412625519230355,-0.003409324230791841,-0.004765194031478718,0.0012468822450338202,-0.0018150054825491232,-0.004415016699346629,-0.0019742344386626067,-0.007305798389863678,-0.006050908530346631,-0.0020730326498416517,0.000248336828270601,-0.0033493414157030788,-0.004516064419427444,-0.0015658653817723308,-0.0018684300799469249,0.0019253498118275347,-0.008951820354575715,-0.00025815596841084325,0.001833859202939196,-0.0009244303918699799,-0.001433116689179801,-0.004410561749070602,0.005868790383149154,-0.0032081423829892876,0.005492926613874123,0.0014667708528377016,,0.0039125846204943636,0.00445760930972641,-0.006859568348961366,0.00015107832128520725,-0.001148594121569605,-0.001222743635145173,0.0022786603637713907,0.00780951067260341,0.001232767015703933,-0.0034768898497356407,-0.0004293370106146486,0.0011997798227609705,-0.003482217442899995,0.004398320715297987,0.0008790870820654655,-0.004259494412030177,0.001174576709393281,0.009126678161455634,1.3706895166650638e-05,0.0026440793589120036,0.001314155150077598
Reg_29,0.000907083380548971,-0.003843607209509707,-0.018995134198589773,-0.0027174092403505256,-0.009001210043384184,-0.00028715815923462915,-0.0076014167032358885,-0.007455222862070381,-0.0008500158423251822,-0.00790833157255019,-0.0007888283372587272,0.0010920304798703454,0.0019188217382599374,-0.0017257880848711002,-0.00430628550759585,-0.005438617194604159,-0.011310686437588025,0.0038368156421687955,-0.015078848339513095,-0.0006277321268375316,-0.0019855369551108133,-0.0012430283434938301,0.027074871411650936,-0.00276679813374988,0.005690257214711897,-0.0007974141096953795,0.009991977690703749,-0.003674656512356896,0.011316159653910434,,-0.001954856652177678,-0.006170092203081029,-0.0030984713636676197,-0.001990965086946707,-0.002331222163770301,-0.004928007940795305,0.003915830146115391,0.004111224553353802,-0.006166529731190909,-0.00156542248076625,-0.00023438850093986932,-0.002436776285587418,0.021333261482257535,-0.0007140992869083893,-0.003953439211017997,0.0027373109435014256,0.010122788232650778,-0.001188419720241685,0.006749520817930064,0.0027851704827420863
Reg_30,-0.0020448444725846573,0.003714240447937853,0.006915145999985195,0.006076639173015245,0.0013857453074640807,0.004087678659819305,0.0037933685371254345,0.006397849488282201,-0.002440082796463285,0.033896974867852,-0.0020419149658107904,-0.0018595901148965406,0.000701894337487042,0.0035063090058008364,0.01775937410264451,0.0056819400941411444,0.0036936085159457364,-0.0010912432391338683,0.014715364090264442,-6.781520651480434e-05,-0.004566091252195345,0.004700494204451052,-0.019116827683505096,0.0028037821445830165,-0.007100094171697554,0.002461599588917812,-0.0076881251720631975,0.014348445179799206,-0.01842918448025498,-0.011826375307861667,,0.01851779593274056,0.005664453709959021,0.002312116890972431,0.00339557173128207,0.002099602792392468,-0.005574638905062545,-0.003916976727084278,0.005332018069229975,0.002380013858515488,-0.005110354080546043,0.003444822608150996,-0.014157360521616579,0.0029730944336973145,0.007440310945859901,-0.0035544237582119816,-0.006906601152101339,-0.0008391096271436664,-0.004012445854143421,-0.0017866232756886926
Reg_31,-0.0019903211857119703,0.0027771514327258086,-0.003161524958883017,0.006850854926459848,0.00106625741790484,-0.00024781963612474666,0.0011093698749188368,0.006743411593865644,-0.003656860340196796,0.034598426260575056,0.0007889033654385184,0.006463457041230017,0.0009430953711195467,0.005993058877395748,0.012950949769089885,-0.0004164115299243335,0.0028674893012893394,0.0010547233017992254,0.003306647869567751,-0.0002093995573441006,-0.002930814952330364,0.009876002497513116,0.007336747500072534,0.008564723454348564,-0.005609157546117485,0.0024480067432702084,-0.0027436955251552756,0.00013426286559083177,-0.00960171908907953,-0.0035368906440387364,-0.003451612211204118,,0.0014538347387839175,0.002005928242718451,0.0036739776582344853,-0.00484463576477285,-0.007077385667352175,0.0001307648456727996,0.006318022266786652,0.004685855024085021,-0.01032885185138652,0.0033659127315079224,-0.005569619057066223,-0.00039731219700098636,0.007780177036664754,-0.0009196159300707934,-0.008576234386319347,-0.0007361821428355565,-0.0012973947970858078,-0.0007512725567990077
Reg_32,-0.0008343504360797992,0.0017484105847528674,0.001318074212081214,-0.0004442881575963258,2.7864596822551476e-05,0.0044940347556046735,0.0012906154209120929,0.0015745835022871854,-0.0011886236453121132,0.023017226412514562,-0.002804379269638236,-0.00028157416438841134,-0.0015355980174594282,0.003802558223700455,0.017893916548601695,-0.0001642973087540511,0.006661162982652709,0.0019230680719279573,0.001849342349316169,-0.00010833024300077947,-0.002441238207743274,0.003894208624496295,0.0038656095988027933,-1.702600316204175e-05,0.001512225949525349,0.0020491491985760056,-0.000278336267954959,0.005361490002474879,-0.00647633144514331,-0.005060131199859525,0.0045426853447080385,0.008130952641204673,,0.0023830243204226082,0.003424475135859897,-0.0007252360688144405,-0.0052682279934165984,-0.003075874267083465,0.004572835028250654,0.0002280058456933899,-0.009580047067308176,0.011718708303527926,-0.005588626092485948,0.0011595206802798165,0.00046055076135982274,-0.0028617595428617557,-0.0034226691220716125,-1.8922404779681524e-06,-0.0026618092870954696,-0.00203455795017956
Reg_33,-0.0005016873695436391,0.044710106550913446,0.02193741648510809,0.003275718498378229,0.0012389507578742906,0.0005047151808867765,0.006774825537410835,0.0057205861883975525,0.014760683904206748,0.0051116859101514,-0.0010780611249377164,-0.025689456761444133,-0.014941925929466679,-0.004715469081134864,0.009460409816878198,0.008606818770220525,0.013421002660306432,-0.004565064513645467,0.015033251600373304,0.011338272578134747,0.011043851454301019,-0.0017956488838152655,-0.03801872801330602,-0.004761959834017716,-0.007664752054206617,0.023888848145461685,-0.008702874524015967,0.004838412028560506,-0.013888383355622563,-0.014380064900464671,0.001288458017044892,0.005344080225050662,0.0029933079224737005,,-0.017026336531900232,0.014102023849708548,-0.008514890340841488,-0.0033802285522928654,0.005631094403740376,-0.004102262169149728,0.009836867243008906,-0.002868008295365508,-0.005945456039753877,-0.004410237057445328,0.004622081643900777,-0.0032106224982978034,-0.016446464349223443,0.007651558453367369,-0.03826567614491761,-0.02834913502662009
Reg_34,-0.002368043394845266,0.007593642338159375,-0.00841270136177353,0.001392954189732297,-0.004120651029480819,-0.0011916912241708454,-0.001123149577284811,0.01570408204471358,-0.023666949375154452,-0.0038369580649469438,-0.00499247270365486,0.01662879293186222,0.009450488481880166,0.007808654086868493,0.004620890248613809,-0.006255011977477671,-0.006700421643551493,-0.000734609424858763,-0.006862428645292396,-0.002252462505221393,-0.006369809968423255,0.002721202805018357,0.018642065909181885,-0.00044157153217124883,-0.001842874915207859,0.005962877799025179,-0.0015212334867983266,-0.0032352522603533353,0.0016295380821886073,0.006829031347541022,-0.0029215175958868748,-0.002127890373961868,-0.0053579503358987535,-0.00047396345624106217,,-0.006082356245197232,-0.003159326314126763,0.0010231691295888607,-0.0003890024639884667,-0.0008172841328231978,-0.011443318332854521,0.0034417253427904268,0.0009843656510587309,0.00023669812181531177,-0.0004632371848348403,-0.00038125667581524416,0.006939039230769787,-0.005056338115782959,0.0045515471463993765,0.004264686530826686
Reg_35,-0.001300433803854005,0.001224015857916613,0.014804531328020194,-0.0003008391630651057,0.00914914631251336,0.004265488291352863,0.004998919291275825,-0.008621977347151125,0.007570990782710459,0.02624444767593465,-8.199621943089388e-05,-0.011206850830503011,0.00017671254928178554,0.0038099416217629847,0.019336908459623728,0.006330286691141921,0.026899305912497607,0.0009145260426118088,0.008058713313022173,0.003493356221274534,0.008385945854483044,0.007027316310762519,-0.062338540930481835,0.009626763120377368,-0.0050679188590019315,-0.00010593830931966271,-0.002033607319812667,0.0077590063227289474,-0.011785349064206958,-0.011417687716623985,0.00901144353572019,0.012281097022266301,0.010322769352003472,0.0035821339824877495,-0.0007565219701667142,,-0.005124646977001674,-0.0029682588928552902,0.0038606895298849636,0.004751290908492583,0.001454989403796727,0.005762704695726434,-0.0066049831220801125,0.004215183942344881,0.005663178316127626,-0.0017039660797580818,-0.006228581644517244,0.0033307589198175564,-0.0023781750081980657,-0.001326197224321089
Reg_36,-2.2034584907183984e-06,0.0003712393407557018,0.009965823709328643,-0.008179357279123166,0.0037033067225968937,0.0030258706964930203,0.0005838785219300029,-0.005794700152624589,0.0037919136302671007,0.006038451584340161,-0.004209177262171609,-0.003112967671358352,-0.00383377380108172,-0.0001581591374994223,0.009556138149004498,-0.0010776482749419538,0.00023268145576211283,0.006391148142428943,0.0007210672674415366,0.0006350633060457233,0.0008744717805901997,0.002566433081296451,0.0088887137919127,-0.0048965659088329875,0.006193215177405124,-0.0018251936091581208,0.00040400946525511204,0.004531779480248454,-0.009594626096662758,-0.0024121560776667605,0.00578437672958083,0.010655566916417582,0.019531801004209356,0.0009113580472768595,-0.000387483473595532,0.004303092211026919,,-0.000336710745126536,0.0025868290021635594,-0.001997165333706676,-0.006569120191097453,0.0163991941788396,-0.01214091634278686,0.009949293137236274,0.0025989422014952787,0.0017165794535291786,0.023106955558820128,-0.0008521085355719702,-0.0015750086730055943,-0.004245466397048296
Reg_37,0.0007864149887292113,0.0009691028503566978,0.00376393960602236,-0.0009493305456109834,0.000992772415939096,-0.0026926176809050164,-0.0005097198397333356,-0.004227909470779049,0.013440625364938404,-0.014578342294269075,0.006805987671548065,-0.003952566521563928,-0.005764051829776985,-0.004820266143750886,-0.007217136136437659,0.0038082990591701347,0.0037198443874669074,0.00029165793679015637,0.0016347185482340526,0.0035184505012305642,0.004258107317172501,-0.004657180843307168,-0.007127452653625688,0.002731110530154748,-0.0009591678330578021,0.010359921178290363,-0.0013794410647727509,-0.0018404702735968818,-0.0031086988829108764,-0.0016409840491059438,-0.0028956512104313962,-0.0008243704542115574,-0.0029614408965888163,0.0025587475478221376,-0.016139286775918447,0.002066290473628966,-0.0029229960267653622,,0.0002605921110468,0.0008853146464819498,0.006642426135858927,-0.003083043100281593,0.00038831935919449477,-0.00350350563780973,-0.0019812698945598345,0.0014532060943593219,-0.004216894720404875,0.0031295712902673764,-0.007552608885746142,-0.0055936588102400275
Reg_38,-0.0022760818324777483,0.0066017637461957285,-0.010530928687847696,0.010474919591874559,0.0022280591759252714,-0.004083065379611487,-0.0013852015821340159,0.02264299074379947,-0.0019283861329652996,-0.011314123923822122,0.0005676949705756878,0.00846407068395132,-0.005834689927631108,0.009805398781558505,0.01548300991195758,0.004033089891383115,-0.007273724672991532,-0.004489218245798987,0.004613514365578418,-0.002844416321577648,-0.001986191396868065,0.0005081257865339564,0.009780812145483467,0.0004171559242040981,0.0005761382650079921,0.004807222372240019,-0.009081893766879049,-0.0003182368522158052,-0.006737769596618191,0.002187554295105497,-0.0007649619780003974,-0.001966660292900691,0.0020998299665294074,0.0027589782518350355,0.005793900703387783,-0.004251193892500591,-0.018621064877045367,-0.004926278249250705,,0.002638593907017891,-0.01006969879565989,0.010943617598062816,-0.010313239676405135,-0.010268424198410122,-0.008865773884955573,-0.0056326618526948416,-0.03277421045694933,0.001221252330193701,-0.0075855780356960945,-0.0032657029944854724
Reg_39,-0.0021335540657805526,-0.0009549630061043448,-0.01235101553164302,0.004368567932767373,-0.005292348694993584,-0.0017625549201077625,-0.0017383096988429457,0.014649012164449356,-0.013680988680419054,-0.017589279902630636,-0.0035851026068660233,0.02189517711867252,0.00292053532035473,0.008529358187334185,-0.012581321139404557,-0.0025383670357365766,-0.00937754265076048,-0.004719419542466844,-0.004964850721348346,-0.005111689399579423,-0.004304881275984445,-0.0057995373274776895,0.018109837451798363,0.005507347372236601,0.0004082730541390478,-0.0004887252434804888,-0.003982685690718323,-0.0038460866778894116,0.0025530787346118087,0.0033355806893530736,-0.00365290232228611,-0.0057968291636562785,-0.005325644901394628,-0.001922316879089165,0.0123378070163084,-0.01599824255468723,-0.0004749070728023339,-0.004748724718253691,-0.0005522831540615698,,-0.009211564290686258,-0.00476086738978602,0.0016816111444965195,-0.004239776698844292,0.002445554211144096,0.0003202849740061483,-0.00041268307151308447,-0.003617918731340229,0.005127266278288455,0.0037437961437327564
Reg_40,0.002707088810043911,-0.00598858509975042,0.012854799002732207,-0.013619859644683924,0.006554898193902456,0.003370121840978824,-0.0016302437312926627,-0.006898041705566531,-0.00020845343552250724,0.011288511241072269,0.002164661407735582,-0.004408952323261561,-0.001755586252970797,-0.0049016142031178935,0.005992787464209954,0.0030111626534939447,0.006758774762188215,-0.001449806164468704,-0.0018034100157301427,0.001186557181791324,0.0034755813253985563,0.005811380729056922,-0.003625127183823817,-0.00602396531830286,0.007595919764804614,-0.007123667792973352,0.009066531463439248,0.002483435246519023,0.010940750665295798,0.00010244490321516737,0.00655277001049199,-0.007101288198030012,0.01945645114045448,-0.0021210788259394243,0.004448189580206357,0.003791650438300783,0.011252532837672703,-0.012375747267818182,-8.628789064905918e-05,-9.970766162309638e-05,,0.010852952524318494,0.008725578627706674,0.005025051929623265,-0.006366007311391061,4.289499618821696e-05,0.012864069343710005,0.0013151272664245492,0.0022348290474776917,0.0027261714218509863
Reg_41,-0.004757951004333823,0.0029393256283648823,-0.0013456629028099853,0.00400162685523597,-0.004982703677824034,0.0013157172963572878,0.00051735717257693,0.0012188981285484002,-0.0070599338133261165,0.017215153298238778,-0.0046373725131806645,0.006966186869320959,0.005274485142119025,0.005387629139091933,0.023405703920782617,-0.000792162480340096,0.003795435256555898,0.0008463626083546009,-0.002830133713805602,-0.00010369322848538435,-0.003364241176975005,0.007884215582337076,-0.005291846499905636,0.004425387812519372,0.00012572424911437587,0.002191443783810652,0.0005284587812842684,0.0026994042581507597,0.0040337218162401186,0.0013002120394470429,0.0029388535131548094,0.005342514025687644,-0.0005324112646752989,0.0009128707023590031,0.006312864847774376,-0.0019352863221958636,-0.009125080091861198,-0.0067477726872510885,-0.0019069582254531627,0.0038352933681628084,-0.010004812792416844,,-0.0016263778981411368,-0.0009341201066923076,0.004546835658385155,-0.0007369247154454649,0.0024278414113003298,-0.0015759916387766456,0.002887668178020982,0.0015674394252287744
Reg_42,0.0013868434455332258,-0.006149448004255781,-0.00548402674404073,-0.0047107645669276724,-0.005449228888764539,0.0009546161405170906,-0.005435769802229923,-0.007225939671529492,-0.001578798554177518,-0.0043712563202839986,-0.0019759814177575745,0.0011094835168719331,0.0006851196754000263,-0.0030781941304146884,-0.003994530705823124,-0.005510560099888121,-0.001094986591506377,0.0027885315027323383,-0.010924493117699927,0.0005305479201344885,-0.00035466426114026195,0.0006797779737093135,0.011470284948541309,-0.000148727863137371,0.011367753656095587,-0.003619586995974405,0.012606942650872643,-0.0007749431663271748,0.015215911126417908,0.013620705059448296,0.0025705657629182563,-0.006467144493659613,-0.0010192644654608487,-0.002655723199752091,-0.0004530137646771517,-0.0016971522678989885,0.009811941129000286,0.0012854451937340005,-0.0050550362172439404,-0.0017406648011100122,-0.000731526309606023,-0.0003783608529539269,,0.001601514268222966,-0.005724408857004416,0.0031402796953063313,0.013508407030887246,-0.0005467167157747456,0.010128810659141181,0.0049081751895578745
Reg_43,-0.0013023898656246897,0.00910534748181803,0.027135895580850215,-0.00040217009559298034,0.0039600536857267755,0.004309402514620372,0.006956807002363057,0.001866242076461246,0.0010845476810290914,0.018648038380609102,-0.005534392785095983,-0.012890253715884798,-0.002939038558667189,0.0019486225908407608,0.015314937891148872,0.00548686478232064,0.016259943997744705,0.002042510004721337,0.015720785850734394,0.0050825232700729365,0.005132439425122266,0.00678630810664577,-0.009233343262864102,-0.017912121455481385,-0.004942678838910498,0.0038602425527918378,-0.0038389877411884065,0.0055381566453480465,-0.010871809752570157,-0.011838625968310375,0.006842296373501405,0.014047944956301914,0.017112765749802337,0.006347600279233225,-0.004857499423114199,0.01382595728608608,-0.002225223516887389,3.1741368353961507e-06,0.008007325474925126,-0.00035127423144688737,-0.002154764435881305,0.008387371644931063,-0.012055766341581767,,0.00714008706055065,-0.0035174742492401125,-0.005804397784720512,0.001734879447378808,-0.012482010730409323,-0.007188411522999943
Reg_44,0.00020385966171372022,0.005298629965669507,-0.000984700440410276,0.008031846434965776,0.0003685191607435152,-0.0020317269633598114,-0.0014483827306437536,0.013683640502171308,-0.011431631809454628,-0.00904275518220336,-0.003997706596307117,0.01690199098621402,0.0022082404070053467,0.01221251519311494,0.003018165137511984,0.0003307523666394958,0.00014626044086163463,-0.002636047388265419,0.002265523224242328,-0.0010919095196332902,8.73672036786858e-05,0.002705683195206207,0.01303823768952113,0.010351296976693814,-0.011893232426610804,0.002363428452554638,-0.0033059928585140574,-0.0034831092506678782,4.5171143149137894e-05,-0.0018599852640733487,-0.003558310783581513,0.005500563633512503,-0.00017366521703662517,0.0009350160330579277,0.004984334249859411,-0.006138955680441717,-0.007622702320793118,0.0008690605659086092,0.007909535766217593,0.0032379434017940785,-0.005543483757609316,-0.00281277745370941,-0.0019977337612001114,-0.002024393190355055,,-0.0010090771644210145,-0.01293203725134006,-0.0006077513461917513,-0.0019952192669006443,-0.0017018889246632571
Reg_45,0.010248913282202527,-0.026187532254091997,0.008879500895029091,-0.034065116829239,0.029209708787098342,-0.012456327718352188,0.007912368309430793,-0.06432982257617798,0.04828861452718208,-0.05362397666408478,0.040521971678613634,0.016002311797880392,-0.03690449207550148,-0.01002105666918638,-0.06259361292320641,-0.01934010137501902,0.03673895922694707,0.016640751768392057,-0.03511016725035238,0.008220672268395651,0.021175237278014746,-0.0015365078330159083,0.015859588752178095,0.03437565957079603,0.019707900162660497,-0.010632886480025992,0.038094636602088755,-0.0259596312555817,-0.0036745973176663606,-0.02111730238788889,0.008880055356222124,-0.0063061221579268235,0.023560655777116704,-0.005653101150303291,-0.024762778124396603,-0.0076159103206086326,0.02470168063317102,0.007717551085326963,-0.025664000081817257,-0.005667559327630387,0.020959870793215245,-0.016210173963201905,-0.02223002941230165,0.02900622901971343,-0.023167561668965605,,0.04222611922404962,0.004051721386766069,0.025274454462176733,-0.009710521777364981
Reg_46,-0.0006217257447399338,0.0016751012893281643,-0.0005321898230171548,-0.001480983194964488,-0.0011088941590139416,0.0008705319959512759,0.001738379398556986,-0.00747650195847284,-0.0006660489605622256,0.0033537930111639963,-0.0029037527888477323,-0.0012029860178147684,-0.0009037867675508038,0.0008501574360551792,0.008164053967953087,-0.0032974105132017963,0.004780749622675488,0.004658961431758886,0.0007818626494213363,0.002223828000881852,-0.00014807559832719406,0.004592396419150139,0.0028446702714827366,0.004612431500218493,0.0003361243885359808,0.0009588054109771776,0.003688519576544592,0.0015925159859933658,-0.0028731211588681844,-0.0011216017049429366,0.0019419228314465722,0.006360511770566122,0.005401597443534993,0.0012133307857616251,-0.0028228526508857574,-8.933978507897997e-05,0.003451256414754429,0.0032785523822388934,3.750506023178154e-05,-0.0010562109149543247,-0.005252403820428469,0.0026905352172563743,-0.003911008174189397,0.00596160318337385,0.003207856775347143,0.0011632303303564862,,-0.0014569761394829586,0.0009602549030859586,-0.0021974005418685166
Reg_47,-0.0018636920611243624,0.000427999576485642,0.024393788428180324,-0.0012629615009542331,0.014885844690020552,0.00334253207123284,0.007788741405581077,-0.006492787304103189,0.012196288990140159,0.018008734447430966,0.00037673414520064745,-0.029282175200708367,-0.015973263136843954,-0.007388384472799972,0.010126441758394876,0.010047238440617445,0.01966099210255708,-0.009876645066821644,0.012347150194837118,0.0039764333289581,0.024335336744267785,0.00027066395811652116,-0.0706706686098968,-0.021280117434134074,0.0019398313744217405,-0.005387113931590355,-0.006842518510606742,0.008842546757269386,-0.008707121285320458,-0.011417490012531038,0.008490519636772692,0.0066223455798492805,0.007081828383490837,0.0020582805489236513,0.0023846496583244735,0.02416043002204668,-0.0033064568075445613,-0.011958698626460477,0.0037884451646486485,0.002910902123820799,0.008683515958399723,0.005366286680846514,-0.0041465090945957215,0.0020832475476863705,0.0011195119208061075,-0.003171192320300184,-0.008272767524801891,,-0.00736226114440419,-0.0015333062309416665
Reg_48,0.0003686317711657358,-0.008428410846460612,-0.005157135988679576,-0.0021086710808750626,-0.013133916345072731,0.0006237550686091766,-0.004999668693615351,-0.0033814447811272917,-0.01099448097669969,-0.0034080602369334734,-0.005294906388009474,-0.0026268358263477403,0.003832129137297336,0.005543757408151165,-0.01877578606576278,-0.00250802211593396,-0.004140024036225549,0.0070748834503799474,-0.015066393193415068,-0.004895995049540605,-0.007127783778822852,0.008511712861270043,0.011456282189054257,0.01981645967453595,0.010022735152128183,-0.025045901645803552,0.010988992958863941,-0.0014517746081290164,0.011524719463044068,0.0006589185964936888,0.00725153678236054,0.011175190942789511,0.006929829161091043,-0.0015686280749682216,0.014774275631404385,-0.011346866992487829,0.01761043917906818,-0.0068497690168198315,-0.0015885624394221633,0.01698835439567919,-0.010466023645070557,0.007325562903015772,-0.004954056222107654,0.009972595890747294,0.0006679737227372573,0.0019958397593425113,0.02501207674438817,-0.008408311755685731,,0.017778454048795175
Reg_49,0.0010122864619117554,-0.021171978125596735,-0.006777649861776358,-0.00017494747455247233,-0.015492406610946356,-0.00023687935551398067,-0.011058055697745463,-0.0070300773631502556,-0.026395165215169377,-0.00465901995650358,-0.008374699369854558,0.03209350660869081,0.020596838505090274,0.006061929287920158,-0.011532344557257788,-0.0077151155134461,-0.018568212318548997,0.006406620925199874,-0.021658832305949435,-0.012773878939462734,-0.013782453921587882,0.0017477842617521062,0.03428634717287921,0.0006676044548430934,0.01337240485942413,-0.0049913285756314225,0.00899818098123627,-0.0009448804563400647,0.013613374787494041,0.017898667307119524,0.00024387897334775304,-0.002843051583493393,0.0004890093139574498,-0.010552389299271344,0.017647072613806467,-0.018266464731895957,0.021042312869092538,-0.0065019900412057255,-0.004262359877143033,0.003616750856604857,-0.011810488519665806,-0.002446917703517585,0.005756271454580246,0.00621407879334885,0.002720514825834881,0.003444917387380444,0.034657040124808275,-0.010474043115527791,0.05097032693275479,
